County Code,District Code,School Code,School Name,Address1,Address2,City,State,Zip,Mail Addr1,Mail Addr2,Mail City,Mail State,Mail Zip,Phone,Contact Name,Contact Title,Contact Email,Profit,Pub. Sch. Dist.
"=""02""","=""0016""","=""16A""",Highland Academy,51 N Shore Road,,Absecon,NJ,"=""08201""",51 N Shore Road,,Absecon,NJ,"=""08201""","=""(609)652-9500""",Phyllis Pitale,Director,highlandacademy@comcast.net,NOT-FOR-PROFIT,"=""1690"""
"=""26""","=""1891""","=""09S""",Hill and Dale School,6 Osborn Ave,,Manaquan,NJ,"=""08736""",6 Osborn Ave,,Manaquan,NJ,"=""08736""","=""(732)228-0755""",Susan Barnley,owner,suejbramley@aol.com,NOT-FOR-PROFIT,"=""2930"""
"=""26""","=""0790""","=""26H""",Hillel High School,1027 DEAL ROAD,,OCEAN,NJ,"=""07712""",1027 Deal Road,,OCEAN,NJ,"=""07712""","=""(732)493-0420""",Rabbi Howard Bald,Head of School,hbald@hillelyeshiva.org,NOT-FOR-PROFIT,"=""3810"""
"=""26""","=""0791""","=""27H""",Hillel Yeshiva Of The Shore Area,1025 DEAL ROAD,,OCEAN,NJ,"=""07712""",1025 Deal Road,,OCEAN,NJ,"=""07712""","=""(732)493-9300x200""",Rabbi Stephen Knapp,Head of School,sknapp@hillelyeshiva.org,NOT-FOR-PROFIT,"=""3810"""
"=""04""","=""2005""","=""14T""",Hillsdale United Nursery School,349 Hillsdale Ave.,,"Hillsdale ",NJ,"=""07642""",349 Hillsdale Ave.,,"Hillsdale ",NJ,"=""07642""","=""(201)664-4565""",Karena DePeola,Education Director,hillsdaleunitednursery@gmail.com,NOT-FOR-PROFIT,"=""2180"""
"=""40""","=""1235""","=""33L""",HILLSIDE CATHOLIC ACADEMY,397 COLUMBIA AVE,,HILLSIDE,NJ,"=""07205""",397 COLUMBAAVE,,HILLSIDE,NJ,"=""07205""","=""(908)686-6740""",Michael J.Butchko,Principal,admin@hillsidecatholicacademy.org,NOT-FOR-PROFIT,"=""2190"""
"=""38""","=""1203""","=""03L""",Hilltop Country Day School,32 Lafayette Rd,,SPARTA,NJ,"=""07871""",32 Lafayette Rd,,SPARTA,NJ,"=""07871""","=""(973)729-5485""",Laura E. McGee,Head of School,lmcgee@hilltopcds.org,NOT-FOR-PROFIT,"=""4960"""
"=""18""","=""0454""","=""18E""",Hoboken Catholic Academy,555 7TH STREET,,HOBOKEN,NJ,"=""07030""",555 7th Street,,HOBOKEN,NJ,"=""07030""","=""(201)963-9535""",Lisa Perez,Principal,lperez@hobokencatholic.org,NOT-FOR-PROFIT,"=""2210"""
"=""18""","=""1357""","=""01E""",Hoboken Montessori School,158 14th Street,,HOBOKEN,NJ,"=""07030""",158 14th Street,,Hoboken,NJ,"=""07030""","=""(201)656-7300 Ext 1""",Sejal Vora,Principal,svora@hobokenmontessori.com,FOR-PROFIT,"=""2210"""
"=""26""","=""1383""","=""13Z""",Holmdel Montessori,101 Crawfords Corner Rd.,,Holmdel,NJ,"=""07733""",101 Crawfords Corner Rd.,,Holmdel,NJ,"=""07733""","=""(732)975-9897""",Susan Landwehr,Adminstrator,susan@manalapanmontessori.com,NOT-FOR-PROFIT,"=""2230"""
"=""16""","=""0419""","=""86D""",Holy Angels Catholic School,211 Cooper St.,,Woodbury,NJ,"=""08096""",211 Cooper St.,,Woodbury,NJ,"=""08096""","=""(609)790-4913""",Patricia Paulsen,Principal,principal@holyangelswoodbury.org,NOT-FOR-PROFIT,"=""5860"""
"=""26""","=""0802""","=""38H""",HOLY CROSS Academy,40 RUMSON ROAD,,RUMSON,NJ,"=""07760""",40 Rumson Road,,RUMSON,NJ,"=""07760""","=""(732)708-3113""",Christopher McCarrick,Principal,cmccarrick@hcarumson.org,NOT-FOR-PROFIT,"=""4570"""
"=""06""","=""0178""","=""65B""",Holy Cross Preparatory Academy,"5035 ROUTE 130, SOUTH",,DELRAN,NJ,"=""08075""","5035 ROUTE 130, SOUTH",,DELRAN,NJ,"=""08075""","=""(856)461-5400""",David Moffa,Principal,dmoffa@hcprep.org,NOT-FOR-PROFIT,"=""1060"""
"=""28""","=""0853""","=""84H""",Holy Family School,17 Lloyd Ave.,,Florham Park,NJ,"=""07932""",17 Lloyd Ave.,,Florham Park,NJ,"=""07932""","=""9734288779""",Toni Fiore,Director,msmith@holy-family-school.org,NOT-FOR-PROFIT,"=""1530"""
"=""06""","=""0172""","=""59B""",Holy Light Christian Academy,201 Clarkson St.,,BURLINGTON,NJ,"=""08016""",201 Clarkson St,,BURLINGTON,NJ,"=""08016""","=""(609)387-3878""",Marguerite Hodges,Principal,life4corners@gmail.com,NOT-FOR-PROFIT,"=""0600"""
"=""08""","=""0221""","=""04C""",Holy Name School,700 NORTH FIFTH STREET,,CAMDEN,NJ,"=""08102""",700 NORTH FIFTH STREET,,CAMDEN,NJ,"=""08102""","=""(856)365-7930""",Margaret Kent,Principal,mkent@cspschools.org,NOT-FOR-PROFIT,"=""0680"""
"=""24""","=""0675""","=""23G""",Holy Savior Academy,149 South Plainfield Avenue,,SOUTH PLAINFIELD,NJ,"=""07080""",149 South Plainfield Avenue,,SOUTH PLAINFIELD,NJ,"=""07080""","=""9088225890x134""",carol woodburn,Principal,abach@holysavioracademy.com,NOT-FOR-PROFIT,"=""4910"""
"=""02""","=""0001""","=""01A""",Holy Spirit High School,500 S. NEW ROAD,,ABSECON,NJ,"=""08201""",500 S. NEW ROAD,,ABSECON,NJ,"=""08201""","=""(609)646-3000 x301""","Thomas J. Farren, Sr.",Principal,tfarren@holyspirithighschool.com,NOT-FOR-PROFIT,"=""0010"""
"=""28""","=""0903""","=""31I""",Holy Spirit School,330 NEWARK POMPTON TPK,,PEQUANNOCK,NJ,"=""07440""",330 Newark Pompton Turnpike,,PEQUANNOCK,NJ,"=""07440""","=""(973)835-5680""",Sr. Marie Antonelli,Principal,mantonelli@att.net,NOT-FOR-PROFIT,"=""4080"""
"=""40""","=""1282""","=""74L""",Holy Trinity,336 FIRST ST,,WESTFIELD,NJ,"=""07090""",336 First Street,,WESTFIELD,NJ,"=""07090""","=""(908)233-0484x12""",Dr. Adele Ellis,Principal,principal@holytrinityschool.org,NOT-FOR-PROFIT,"=""5730"""
"=""26""","=""0768""","=""06H""",Home Away Home Academy,1182 HIGHWAY 34,,ABERDEEN,NJ,"=""07747""",1182 HIghway 34,,ABERDEEN,NJ,"=""07747""","=""(732)-778-0599""",Phyllis Visone,Owner/Director,hafha@aol.com,FOR-PROFIT,"=""3040"""
"=""04""","=""0085""","=""78A""",Hovnanian School,817 RIVER ROAD,,NEW MILFORD,NJ,"=""07646""",817 RIVER ROAD,,NEW MILFORD,NJ,"=""07646""","=""(201)967-5940""",Arpy Chalian,Office Administrator,achalian@hovnanianschools.org,NOT-FOR-PROFIT,"=""3550"""
"=""18""","=""0459""","=""23E""",Hudson Catholic Regional H S,790 BERGEN AVENUE,,JERSEY CITY,NJ,"=""07306""",790 Bergen Ave.,,JERSEY CITY,NJ,"=""07306""","=""(201)332-5970 x113""",Mr. Terence Matthews,President/Principal,tmatthews@hudsoncatholic.org,NOT-FOR-PROFIT,"=""2390"""
"=""18""","=""1733""","=""02G""",Hudson Montessori,10 Regent Street,,JERSEY CITY,NJ,"=""07302""",10 Regent Street,,Jersey City,NJ,"=""07302""","=""(201)516-0711""",Gina Reeves,Director,greeves50@gmail.com,FOR-PROFIT,"=""2390"""
"=""18""","=""0452""","=""16E""","Hudson School, The",601 PARK AVENUE,422 Willow Avenue,HOBOKEN,NJ,"=""07030""",601 Park Ave.,,HOBOKEN,NJ,"=""07030""","=""(201)659-8335""",Rebekah Sollitto,Head of School,rsollitto@thehudsonschool.org,NOT-FOR-PROFIT,"=""2210"""
"=""40""","=""1275""","=""68L""",HudsonWay Immersion School,249 Bebout Ave.,,STIRLING,NJ,"=""07980""",249 Bebout Ave,,STIRLING,NJ,"=""07980""","=""(908)598-8088""",Nelyda Miguel,Head of School,nmiguel@hwis.org,FOR-PROFIT,"=""4000"""
"=""22""","=""0556""","=""14F""","Hun School Of Princeton, The",176 EDGERSTOUNE ROAD,,PRINCETON,NJ,"=""08540""",176 EDGERSTOUNE ROAD,,PRINCETON,NJ,"=""08540""","=""(609)921-7600""",Stefanie Connell,CFO/COO,stefanieconnell@hunschool.org,NOT-FOR-PROFIT,"=""4255"""
"=""40""","=""1246""","=""43L""",I Am's Temple Christian Academy,620 RAVINE ROAD,,PLAINFIELD,NJ,"=""07060""",620 ravine road,,PLAINFIELD,NJ,"=""07060""","=""1(908)482-9096""",Janice M Walker,Director/Administrator,honey75@verizon.net,NOT-FOR-PROFIT,"=""4160"""
"=""24""","=""0650""","=""99F""",Icob Academy,205 ROUTE 35 NORTH,,CLIFFWOOD BEACH,NJ,"=""07735""",205 Route 35 North,,CLIFFWOOD BEACH,NJ,"=""07735""","=""(732)583-2031""",Afsar Gul,Principal,icoba.office@gmail.com,NOT-FOR-PROFIT,"=""3845"""
"=""32""","=""0147""","=""36B""",Ief-Al-Ghazaly Jr/Sr High School,970 Black Oak Ridge Road,,Wayne,NJ,"=""07470""",970 Black Oak Ridge Road,,Wayne,NJ,"=""07470""","=""(862)377-0876""",Khaldiya Mustafa,Dean of Academic Affairs,kmustafa@iefschools.org,NOT-FOR-PROFIT,"=""5570"""
"=""36""","=""2139""","=""25W""",iGo STEM Academy,"2311 US hwy 206, Suite 300",,Montgomery Twp,NJ,"=""08502""","1665 Oak Tree Rd., Suite 400",,Edison,NJ,"=""08820""","=""(908)341-0109""",Kaushiki Sarkar,President,igostemmontgomery@gmail.com,FOR-PROFIT,"=""3320"""
"=""26""","=""0789""","=""25H""",Ilan High School,1200 Roseld Ave,,Ocean,NJ,"=""07712""",1200 Roseld Ave,,Ocean,NJ,"=""07712""","=""(732)517-1111 x109""",Rochel Abraham,Administrator,rlabraham@ilanhigh.org,NOT-FOR-PROFIT,"=""3810"""
"=""36""","=""1184""","=""84K""",Immaculata High School,240 MOUNTAIN AVE,,SOMERVILLE,NJ,"=""08876""",240 Mountain Ave,,SOMERVILLE,NJ,"=""08876""","=""(908)722-0200 x1110""",Mr. Ed Webber,Principal,ewebber@immaculatahighschool.org,NOT-FOR-PROFIT,"=""4820"""
"=""36""","=""1185""","=""85K""",Immaculate Conception,41 MOUNTAIN AVE,,SOMERVILLE,NJ,"=""08876""",41 Mountain Avenue,,SOMERVILLE,NJ,"=""08876""","=""(908)725-6516""",Katie Parsells,Principal,kparsells@ics41mtn.org,NOT-FOR-PROFIT,"=""4820"""
"=""14""","=""0359""","=""30D""",Immaculate Conception High School,33 COTTAGE PLACE,,MONTCLAIR,NJ,"=""07042""",33 Cottage Place,,MONTCLAIR,NJ,"=""07042""","=""(973) 744-7445 x20""",Charles Syby,Principal,csyby@ichspride.org,NOT-FOR-PROFIT,"=""3310"""
"=""20""","=""0499""","=""61E""",Immaculate Conception School,314 OLD ALLERTON ROAD,,ANNANDALE,NJ,"=""08801""",314 Old Allerton Road,,ANNANDALE,NJ,"=""08801""","=""(908)735-6334 """,Connie Fortunato,Principal,principal@icsclinton.org,NOT-FOR-PROFIT,"=""0920"""
"=""24""","=""0681""","=""28G""",Immaculate Conception School,23 MANALAPAN ROAD,,SPOTSWOOD,NJ,"=""08884""",23 Manalapan Road,,SPOTSWOOD,NJ,"=""08884""","=""(732)251-3090""",John Maresca,Principal,jmaresca@icsspotswood.com,NOT-FOR-PROFIT,"=""4970"""
"=""04""","=""0164""","=""52B""",Immaculate Heart Academy,500 VAN EMBURGH AVENUE,,WASHINGTON TWP,NJ,"=""07676""",500 VAN EMBURGH AVENUE,,WASHINGTON TWP,NJ,"=""07676""","=""(201)445-6800""",Kerry Carroll,Principal,kcarroll@ihanj.com,NOT-FOR-PROFIT,"=""5755"""
"=""32""","=""1089""","=""98J""",Immaculate Heart Of Mary,580 RATZER ROAD,,WAYNE,NJ,"=""07470""",580 Ratzer Road,,WAYNE,NJ,"=""07470""","=""(973)694-1225""","Sandra Giordano ",Principal,sgiordano@ihmschoolonline.org,NOT-FOR-PROFIT,"=""5570"""
"=""04""","=""1666""","=""24Y""",Immersion Montessori School,30 Garber Sq.,,Ridgewood,NJ,"=""07450""",PO Box 114,,Norwhich,NJ,"=""05055""","=""(646)416-2186""",Laura Golnabi,Director of Education,education@uvims.com,FOR-PROFIT,"=""4390"""
"=""30""","=""1375""","=""01Y""",Imrei Binah School,1400 Pine Street,,Lakewood,NJ,"=""08701""",11 Maplewood Terrace,,Lakewood,NJ,"=""08701""","=""(732)534-7325""",Zalmen Sorotzkin,Administrator,zsorotzkin@yahoo.com,NOT-FOR-PROFIT,"=""2520"""
"=""18""","=""2079""","=""17M""",Indo-American Gifted & Talented International School,372 9th St.,,Jersey City,NJ,"=""07302""","31 River Court, Suite 1405",,Jersey City,NJ,"=""07310""","=""(201)463-2643""",Girija Godbole,Director,gvglax@yahoo.com,NOT-FOR-PROFIT,"=""2390"""
"=""26""","=""1662""","=""24U""",Integrated Adolescence Alternative High School,1 Radar Way,,Tinton Falls,NJ,"=""07724""","615 Hope Road, 5B",,Eatontown,NJ,"=""07724""","=""(732)389-0697""",Tristin Fleck,Ed. Coordinator,tfleck@integratedcareconcepts.com,FOR-PROFIT,"=""5185"""
"=""06""","=""0212""","=""95B""","ISLAMIC ACADEMY OF BURLINGTON COUNTY, Inc.",613 Sunset Rd,,Burlington,NJ,"=""08016""",613 Sunset Rd,,Burlington,NJ,"=""08016""","=""(609) 531-2206""",Muhammad Zaki,Director,admin@islamicabc.com,NOT-FOR-PROFIT,"=""0620"""
"=""02""","=""1804""","=""06B""",Islamic Academy Of South Jersey,3056 English Creek Rd,,Egg Harbor,NJ,"=""08234""",3056 English Creek Ave,,Egg Harbor Township,NJ,"=""08234""","=""(609) 407-6800""",Magdy Muhamad,Administrator,bmuhamed@hotmail.com,NOT-FOR-PROFIT,"=""1310"""
"=""26""","=""1863""","=""08P""",Ivy Hill Preschool,15 First St,,Rumson,NJ,"=""07760""",PO Box 23,,Rumson,NJ,"=""07760""","=""(732)530-0060""",Barbara Mullen,Director,IVYHillPreschool@aol.com,NOT-FOR-PROFIT,"=""4570"""
"=""26""","=""0744""","=""84G""",Ivy League Preschool,140 GORDON'S CORNER ROAD,,MANALAPAN,NJ,"=""07726""",140 Gordon's Corner Road,,MANALAPAN,NJ,"=""07726""","=""(732)446-0401""",Marcy Spinner,Director,marcy.spinner@ivyleaguepre-school.com,NOT-FOR-PROFIT,"=""2920"""
"=""08""","=""0265""","=""44C""",J.D.T. Christian Academy,3600 EARL AVENUE,,PENNSAUKEN,NJ,"=""08110""",3600 Earl Avenue,,PENNSAUKEN,NJ,"=""08110""","=""(856)406-6110""",Tangela Lane,School Administrator,tdlpray4u@aol.com,NOT-FOR-PROFIT,"=""4060"""
"=""14""","=""1807""","=""06E""",Jamas Children's University,141 Hoffman Blvd.,,East Orange,NJ,"=""07017""",141 Hoffman Blvd.,,East Orange,NJ,"=""07017""","=""(973)678-7033""",Joan Williams,Principal,joanalwilliams@live.com,NOT-FOR-PROFIT,"=""1210"""
"=""04""","=""0043""","=""40A""",Japanese Children's Society,8 WEST BAYVIEW AVENUE,,ENGLEWOOD CLIFFS,NJ,"=""07632""",8 WEST BAYVIEW AVENUE,,ENGLEWOOD CLIFFS,NJ,"=""07632""","=""(201)947-4832""",Masahiro,DIRECTOR,kozuma.masahiro@nyikuei.org,NOT-FOR-PROFIT,"=""1380"""
"=""02""","=""2034""","=""15V""",Jersey Shore Baptist Academy,216 S. Washington Rd.,,Galloway,NJ,"=""08205""",216 S. Washington Rd.,,Galloway,NJ,"=""08205""","=""(609)748-4955""",Samantha Mears,Adminstrator,sje1309@yahoo.com,NOT-FOR-PROFIT,"=""1690"""
"=""26""","=""0765""","=""03H""",Jersey Shore Free School,36 Birch Ave,51 PARK AVENUE,Little Silver,NJ,"=""07739""",36 Birch Ave,51 PARK AVENUE,Little Silver,NJ,"=""07739""","=""(732)842-0238""",Dr. Jeri Quirk,Administrator,jerseyshorefreeschool@yahoo.com,NOT-FOR-PROFIT,"=""2720"""
"=""18""","=""2136""","=""25T""",Jesus Family Academy,951 West Side Ave.,,Jersey City,NJ,"=""07306""",951 West Side Ave.,,Jersey City,NJ,"=""07306""","=""(201)432-9156""",Sheeba Oswin,Secretary,"sheebaoswin@yahoo.com ",NOT-FOR-PROFIT,"=""2390"""
"=""30""","=""1968""","=""12P""",Jesus' Harvest Time Academy,404 Freehold Rd.,,Jackson,NJ,"=""08527""",404 Freehold Rd.,,Jackson,NJ,"=""08527""","=""(732)928-9540""",Toniann Pena,"Principal ",church@jesushavesttime.org,NOT-FOR-PROFIT,"=""2360"""
"=""14""","=""0408""","=""76D""",Jewish Comm Cnt Metro West,760 NORTHFIELD AVENUE,,WEST ORANGE,NJ,"=""07052""",760 NORTHFIELD AVENUE,,WEST ORANGE,NJ,"=""07052""","=""(973)530-3400""",Leslie Fleischman,Director,lfleischman@jccmetrowest.org,NOT-FOR-PROFIT,"=""5680"""
"=""40""","=""1263""","=""57L""",Jewish Comm Cntcntal Nj,1391 MARTINE AVENUE,,SCOTCH PLAINS,NJ,"=""07076""",1391 MARTINE AVENUE,,SCOTCH PLAINS,NJ,"=""07076""","=""(908)889-8800 x227""",Robin Brous,Director of Early Childhood Services,rbrous@jccnj.org,NOT-FOR-PROFIT,"=""4670"""
"=""08""","=""0229""","=""12C""",Jewish Community Center,1301 SPRINGDALE ROAD,,CHERRY HILL,NJ,"=""08003""",1301 SPRINGDALE ROAD,,CHERRY HILL,NJ,"=""08003""","=""(856)424-4444 x1242""",Tracey Perchick,Early Childhood Director,tperchick@jfedsnj.org,NOT-FOR-PROFIT,"=""0800"""
"=""30""","=""0963""","=""84I""",JEWISH EDUCATION FOR GIRLS/ BNOS PENINA,501 Prospect St,,LAKEWOOD,NJ,"=""08701""",1050 Tuxedo Terrace,,LAKEWOOD,NJ,"=""08701""","=""(732)987-6868""",ESTHER M PASCHKUSZ,Dean,empbp1@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""40""","=""1225""","=""24L""",Jewish Educational Center,330 ELMORA AVE,,ELIZABETH,NJ,"=""07208""",330 Elmora Avenue,,ELIZABETH,NJ,"=""07208""","=""(908)355-4850""",Rabbi Pinchas Shapiro,Executive Vice President,pshapiro@thejec.org,NOT-FOR-PROFIT,"=""1320"""
"=""32""","=""1035""","=""49J""",Jina Child Care Center,77 JAY STREET,,CLIFTON,NJ,"=""07013""",77 JAY STREET,,CLIFTON,NJ,"=""07013""","=""(973)279-1203""",Lincoln LaGrotteria,President / Executive Director,office@jinaschool.com,NOT-FOR-PROFIT,"=""0900"""
"=""24""","=""0604""","=""58F""",John Kenney Childcare Center,211 MILL ROAD,,EDISON,NJ,"=""08837""",211 Mill Road,,EDISON,NJ,"=""08837""","=""(732)287-4888""",Roxanne Martin,Director of Operations,rmartin@hellerparkchildcare.org,NOT-FOR-PROFIT,"=""1290"""
"=""08""","=""0273""","=""51C""",John Paul II Regional,55 WARWICK ROAD,,STRATFORD,NJ,"=""08084""",55 WARWICK ROAD,,STRATFORD,NJ,"=""08084""","=""(856)783-3088""",Mrs. Helen Persing,Principal,principal@jp2rs.org,NOT-FOR-PROFIT,"=""5080"""
"=""36""","=""1134""","=""39K""",Johnson & Johnson Child Devel Cnt,1000 ROUTE 202 SOUTH,,RARITAN,NJ,"=""08869""",1000 ROUTE 202 SOUTH,,RARITAN,NJ,"=""08869""","=""(908)947-2180 x0""",Denise Vitelli,Office Manager,DVitelli@its.jnj.com,FOR-PROFIT,"=""0555"""
"=""14""","=""0348""","=""20D""","Joseph Kushner Hebrew Academy, Inc",110 SOUTH ORANGE AVENUE,,LIVINGSTON,NJ,"=""07039""",110 SOUTH ORANGE AVENUE,,LIVINGSTON,NJ,"=""07039""","=""(862)437-8100""",Daniel Israeli,Chief Financial & Operating Officer,disraeli@jkha.org,NOT-FOR-PROFIT,"=""2730"""
"=""06""","=""1934""","=""11H""",Joyful Noise Christian School,55 East Main St.,,Marlton,NJ,"=""08053""",55 East Main Street,,Marlton,NJ,"=""08053""","=""8569861478""",Laura Dolan,Director,laura@joyfulnoise.org,NOT-FOR-PROFIT,"=""1420"""
"=""14""","=""1915""","=""10Q""",Jump Immersion School - East Hanover,316 Ridgedale Ave.,,East Hanover,NJ,"=""07936""",316 Ridgedale Ave.,,East Hanover,NJ,"=""07936""","=""(973)740-0440""",Rita Mestre,Regional  Director,rmestre@jumpimmersion.com,FOR-PROFIT,"=""1190"""
"=""40""","=""2038""","=""15Z""",Jump Immersion School - Scotch Plains,1171 Terrill Road,,Scotch Plans,NJ,"=""07076""",1171 Terrill Road,,Scotch Plans,NJ,"=""07076""","=""973-740-0440""",Rita Mestre,Regional Director,rmestre@jumpimmersion.com,FOR-PROFIT,"=""4670"""
"=""24""","=""1691""","=""18R""",Jump Immersion School of Edison,445 Plainfield Road,,Edison,NJ,"=""08820""",445 Plainfield Road,,Edison,NJ,"=""08820""","=""973-740-0440""",Rita Mestre,Regional Director,rmestre@jumpimmersion.com,FOR-PROFIT,"=""1290"""
"=""06""","=""0204""","=""88B""",Just Children Briggs Rd,2042 BRIGGS ROAD,,MOUNT LAUREL,NJ,"=""08054""",2042 Briggs Road,,MOUNT LAUREL,NJ,"=""08054""","=""(856)642-7676""",Susanne Purfield,Director,justchildrenbg@aol.com,FOR-PROFIT,"=""3440"""
"=""14""","=""0316""","=""90C""",Jxg Inc. Looking Glass Children's Center,16 BELLEVUE AVENUE,,BLOOMFIELD,NJ,"=""07003""",16 BELLEVUE AVENUE,,BLOOMFIELD,NJ,"=""07003""","=""(973)338-0264""",Cecilia Ong,directo,xylia@aol.com,FOR-PROFIT,"=""0410"""
"=""36""","=""1123""","=""29K""",Kangaroo Kids Child Cnt,1047 ROUTE 28,,BRANCHBURG,NJ,"=""08876""",1047 Route 28,,BRANCHBURG,NJ,"=""08876""","=""9082317800""",KATHLEEN S FEIGLEY,Executive Director/Director,kathy@kangarookidschildcare.com,FOR-PROFIT,"=""0510"""
"=""18""","=""0485""","=""47E""",Kearny Christian Academy,22 WILSON AVE,,KEARNY,NJ,"=""07032""",22 Wilson Avenue,,KEARNY,NJ,"=""07032""","=""(201)998-0788""",Isa Santos,Administrator,isasantos@cohic.com,NOT-FOR-PROFIT,"=""2410"""
"=""24""","=""0601""","=""55F""",Keith Wold Johnson Child Center,2050 OAK TREE ROAD,,EDISON,NJ,"=""08820""",2050 OAK TREE ROAD,,EDISON,NJ,"=""08820""","=""(732)379-5101""",Helen Aiping Han,Manager,aiping.han@hackensackmeridian.org,NOT-FOR-PROFIT,"=""1290"""
"=""08""","=""0278""","=""56C""",Kellman Brown Academy,1007 LAUREL OAK ROAD,,VOORHEES,NJ,"=""08043""",1007 Laurel Oak Road,,VOORHEES,NJ,"=""08043""","=""(856)679-2929""",Rachel Zivic,Head of School,rzivic@kellmanbrownacademy.org,NOT-FOR-PROFIT,"=""5400"""
"=""40""","=""1268""","=""62L""",Kent Place School,42 NORWOOD AVENUE,,SUMMIT,NJ,"=""07902""",42 NORWOOD AVENUE,,SUMMIT,NJ,"=""07902""","=""(908)273-0900""",Jennifer C. Galambos,Head of School,galambosj@kentplace.org,NOT-FOR-PROFIT,"=""5090"""
"=""30""","=""1356""","=""01D""",Kesser Bais Yaakov,140 Lehigh Ave.,,Lakewood,NJ,"=""08701""",140 Lehigh Ave.,,Lakewood,NJ,"=""08701""","=""(732)994-7333""",chaim blum,Dean,sneuman@bnoshadassah.org,NOT-FOR-PROFIT,"=""2520"""
"=""38""","=""1204""","=""04L""",Kiddie Academy Learning Center Sparta,233 SPARTA AVENUE,,SPARTA,NJ,"=""07871""",233 Sparta Ave,,SPARTA,NJ,"=""07871""","=""(973)726-8766""",Kristen Ciborski,Director,kasparta@nac.net,NOT-FOR-PROFIT,"=""4960"""
"=""28""","=""1849""","=""07Z""",Kiddie Academy Of Florham Park,128 Columbia Turnpike,,Florham Park,NJ,"=""07932""",128 Columbia Turnpike,,Florham Park,NJ,"=""07932""","=""(973)399-2200""",Devon Lilburn,Director,florhampark@kiddieacademy.net,NOT-FOR-PROFIT,"=""1530"""
"=""26""","=""0787""","=""23H""",Kiddie Academy Of Neptune,3443 Rt 66,,NEPTUNE,NJ,"=""07753""",3443 Rt 66,,NEPTUNE,NJ,"=""07753""","=""(732)918-8400""",Kim West,owner,eema43@yahoo.com,NOT-FOR-PROFIT,"=""3510"""
"=""26""","=""0814""","=""49H""",Kiddie Academy Of Upper Freehold,5 Allyson Way,,ALLENTOWN,NJ,"=""08501""",5 Allyson Way,,ALLENTOWN,NJ,"=""08501""","=""(609)208-2530""",Sharon Gabriel,Owner,sharon.gabriel@kiddieacademy.net,NOT-FOR-PROFIT,"=""5310"""
"=""26""","=""1793""","=""05N""",Kiddie Acedemy Of Freehold,45 Gibson Place,,Freehold,NJ,"=""07728""",45 Gibson Place,,Freehold,NJ,"=""07728""","=""(732)-683-2086""",Laura Pakhmanov,Director,kiddiefreehold@yahoo.com,FOR-PROFIT,"=""1660"""
"=""24""","=""0635""","=""85F""",KIDDIE KINGDOM LEARNING CENTER,2190 ROUTE 130 NORTH,,NORTH BRUNSWICK,NJ,"=""08902""",2190  Route 130 North,,NORTH BRUNSWICK,NJ,"=""08902""","=""(732)398-8898""",Jennifer Trimpert,Owner/Director,jentrimpert@aol.com,FOR-PROFIT,"=""3620"""
"=""24""","=""0646""","=""95F""",Kids Count Child Center,1308 ENGLISHTOWN ROAD,,OLD BRIDGE,NJ,"=""08857""",1308 Englishtown Road,,OLD BRIDGE,NJ,"=""08857""","=""(732)723-9416""",Fran Kupetz,Director,Kidscountcc@yahoo.com,NOT-FOR-PROFIT,"=""3845"""
"=""24""","=""2129""","=""20M""",Kids First Montessori,143 New Rd.,,Monmouth Junction,NJ,"=""08852""",143 New Rd.,,Monmouth Junction,NJ,"=""08852""","=""(732)940-7888""",Madhavi Veerapaneni,Owner,kidsfirstmontessori@yahoo.com,FOR-PROFIT,"=""4860"""
"=""04""","=""0099""","=""92A""",Kids Interactive Day School,8 WRIGHT WAY,,OAKLAND,NJ,"=""07436""",8 Wright Way,,OAKLAND,NJ,"=""07436""","=""(201)677-9222""",Rashmi Bakshi,Director,info@kidsdayschool.com,FOR-PROFIT,"=""3760"""
"=""16""","=""1928""","=""11C""",Kids Of Destiny Learning Center,1117 N. Black Horse Pike,,Williamstown,NJ,"=""08094""",1117 N. Black Horse Pike,,Williamstown,NJ,"=""08094""","=""(856)728-0057""",Debra D. Wall,Exec Director/ Owner,info@kidsofdestinylc.com,NOT-FOR-PROFIT,"=""3280"""
"=""24""","=""0691""","=""39G""",Kidsport Academy,585 MAIN STREET,,WOODBRIDGE,NJ,"=""07095""",585 Main Street,,WOODBRIDGE,NJ,"=""07095""","=""(732)634-5000X160""",Veronica Velazquez,DIRECTOR,veronica.velazquez@twp.woodbridge.nj.us,NOT-FOR-PROFIT,"=""5850"""
"=""28""","=""1445""","=""22H""","KidsRKids, Montville",217 Changebridge Rd.,,Montville,NJ,"=""07045""",217 Changebridge Rd.,,Montville,NJ,"=""07045""","=""(973)334-2223""",Alfred Ferraro,Manging Member,fredjljj@gmail.com,FOR-PROFIT,"=""3340"""
"=""40""","=""2052""","=""16L""",Kindercare,89 Terminal Ave,,Clark,NJ,"=""07066""",89 Terminal Ave.,,Clark,NJ,"=""07066""","=""(732)340-1900""",Miguel Garcia,Center Dir.,301517@klcorp.com,NOT-FOR-PROFIT,"=""0850"""
